event_id,store_id,campaign_id,product_code,base_price,promo_type,quantity_sold(before_promo),quantity_sold(after_promo),city,campaign_name,start_date,end_date,product_name,category,cluster
ba86f4,STVSK-1,CAMP_DIW_01,P13,350,4,61,204,9,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
4236be,STTRV-0,CAMP_SAN_01,P14,1020,4,70,280,7,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
c43947,STHYD-5,CAMP_SAN_01,P06,415,0,39,35,3,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
a617b5,STHYD-4,CAMP_SAN_01,P14,1020,4,102,410,3,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
d04921,STMLR-1,CAMP_DIW_01,P10,65,2,50,68,5,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
e60b61,STMLR-0,CAMP_SAN_01,P06,415,0,15,12,5,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
c9fa13,STHYD-4,CAMP_SAN_01,P04,370,4,403,1567,3,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
7bb8ed,STCHE-2,CAMP_SAN_01,P08,1190,4,45,175,1,1,374,380,Atliq_Double_Bedsheet_set,3,0
20eb36,STCBE-1,CAMP_DIW_01,P10,65,2,80,92,2,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
166ffe,STMYS-1,CAMP_SAN_01,P10,50,0,28,20,6,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
985960,STCBE-4,CAMP_SAN_01,P06,415,0,21,17,2,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
4dcb0e,STBLR-8,CAMP_SAN_01,P03,200,4,360,1414,0,1,374,380,Atliq_Suflower_Oil (1L),1,2
f304a8,STMYS-1,CAMP_DIW_01,P04,290,0,204,157,6,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
9b5299,STBLR-6,CAMP_DIW_01,P04,290,0,360,320,0,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
1130ea,STHYD-6,CAMP_DIW_01,P14,1020,4,45,155,3,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
0a2689,STBLR-8,CAMP_SAN_01,P12,62,2,55,77,0,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
03b653,STCBE-3,CAMP_DIW_01,P02,860,1,266,446,2,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
46d796,STHYD-6,CAMP_SAN_01,P07,300,4,51,205,3,1,374,380,Atliq_Curtains,3,0
d62a10,STCHE-7,CAMP_DIW_01,P13,350,4,63,242,1,0,315,321,Atliq_High_Glo_15W_LED_Bulb,2,1
380c68,STTRV-1,CAMP_DIW_01,P07,300,4,29,96,7,0,315,321,Atliq_Curtains,3,1
35418e,STTRV-0,CAMP_DIW_01,P14,1020,4,21,70,7,0,315,321,Atliq_waterproof_Immersion_Rod,2,1
5f2bb8,STBLR-8,CAMP_SAN_01,P11,190,2,45,62,0,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
9.90E+87,STHYD-6,CAMP_DIW_01,P05,55,0,117,104,3,0,315,321,Atliq_Scrub_Sponge_For_Dishwash,3,1
c25b15,STHYD-6,CAMP_DIW_01,P07,300,4,63,218,3,0,315,321,Atliq_Curtains,3,1
4f560f,STHYD-0,CAMP_SAN_01,P02,860,1,514,791,3,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,2
0a8543,STHYD-4,CAMP_DIW_01,P01,172,1,304,465,3,0,315,321,Atliq_Masoor_Dal (1KG),1,1
3edc10,STVSK-1,CAMP_DIW_01,P03,156,0,246,194,9,0,315,321,Atliq_Suflower_Oil (1L),1,1
59effd,STBLR-5,CAMP_SAN_01,P14,1020,4,97,380,0,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
3b4a4f,STBLR-0,CAMP_DIW_01,P04,290,0,337,296,0,0,315,321,Atliq_Farm_Chakki_Atta (1KG),1,1
0ffbbc,STTRV-1,CAMP_SAN_01,P09,90,0,30,28,7,1,374,380,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,0
08086d,STBLR-7,CAMP_DIW_01,P10,65,2,120,188,0,0,315,321,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,1
c5ba9b,STMYS-0,CAMP_SAN_01,P01,172,1,279,401,6,1,374,380,Atliq_Masoor_Dal (1KG),1,0
d953a5,STBLR-1,CAMP_SAN_01,P01,172,1,297,418,0,1,374,380,Atliq_Masoor_Dal (1KG),1,0
be603f,STHYD-1,CAMP_DIW_01,P09,110,2,87,92,3,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
a02f06,STMLR-2,CAMP_SAN_01,P04,370,4,226,881,5,1,374,380,Atliq_Farm_Chakki_Atta (1KG),1,2
955fa6,STHYD-5,CAMP_DIW_01,P12,62,2,161,209,3,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
a42141,STMDU-1,CAMP_SAN_01,P15,3000,3,85,195,4,1,374,380,Atliq_Home_Essential_8_Product_Combo,0,0
e716e7,STBLR-7,CAMP_DIW_01,P09,110,2,78,117,0,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
4b515c,STVJD-1,CAMP_SAN_01,P02,860,1,274,394,8,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,0
9a1d69,STMDU-3,CAMP_DIW_01,P01,172,1,292,373,4,0,315,321,Atliq_Masoor_Dal (1KG),1,1
79d01b,STHYD-1,CAMP_DIW_01,P11,190,2,61,72,3,0,315,321,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,1
8b729b,STMDU-2,CAMP_SAN_01,P02,860,1,319,379,4,1,374,380,Atliq_Sonamasuri_Rice (10KG),1,0
136c14,STHYD-1,CAMP_SAN_01,P03,200,4,328,833,3,1,374,380,Atliq_Suflower_Oil (1L),1,2
94cacb,STCHE-0,CAMP_SAN_01,P12,62,2,55,79,1,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
5ce72d,STMLR-2,CAMP_SAN_01,P11,190,2,24,27,5,1,374,380,Atliq_Doodh_Kesar_Body_Lotion (200ML),4,0
c873b4,STVSK-4,CAMP_DIW_01,P02,860,1,267,389,9,0,315,321,Atliq_Sonamasuri_Rice (10KG),1,1
b9b7dd,STBLR-3,CAMP_DIW_01,P12,62,2,126,157,0,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
fb2c04,STVSK-0,CAMP_SAN_01,P08,1190,4,28,108,9,1,374,380,Atliq_Double_Bedsheet_set,3,0
04f19c,STMYS-0,CAMP_DIW_01,P08,1190,4,50,146,6,0,315,321,Atliq_Double_Bedsheet_set,3,1
3bcf8b,STCHE-6,CAMP_SAN_01,P14,1020,4,138,547,1,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
b78a4f,STCBE-3,CAMP_SAN_01,P13,350,4,99,383,2,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
1b1cf1,STBLR-8,CAMP_DIW_01,P09,110,2,61,77,0,0,315,321,Atliq_Body_Milk_Nourishing_Lotion (120ML),4,1
dc07e1,STMYS-2,CAMP_SAN_01,P06,415,0,31,26,6,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
b92097,STCBE-4,CAMP_DIW_01,P03,156,0,257,221,2,0,315,321,Atliq_Suflower_Oil (1L),1,1
ffb109,STVSK-2,CAMP_DIW_01,P15,3000,3,204,589,9,0,315,321,Atliq_Home_Essential_8_Product_Combo,0,1
11578,STHYD-3,CAMP_SAN_01,P14,1020,4,87,236,3,1,374,380,Atliq_waterproof_Immersion_Rod,2,0
a0017b,STCBE-4,CAMP_SAN_01,P05,55,0,16,12,2,1,374,380,Atliq_Scrub_Sponge_For_Dishwash,3,0
ac0db6,STBLR-8,CAMP_SAN_01,P06,415,0,22,16,0,1,374,380,Atliq_Fusion_Container_Set_of_3,3,0
1e8961,STBLR-3,CAMP_SAN_01,P12,62,2,61,84,0,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
f957f1,STMDU-1,CAMP_SAN_01,P10,50,0,22,18,4,1,374,380,Atliq_Cream_Beauty_Bathing_Soap (125GM),4,0
a9ae21,STCBE-0,CAMP_DIW_01,P12,62,2,80,119,2,0,315,321,Atliq_Lime_Cool_Bathing_Bar (125GM),4,1
e5d28d,STVSK-0,CAMP_SAN_01,P13,350,4,73,282,9,1,374,380,Atliq_High_Glo_15W_LED_Bulb,2,0
4d22d1,STBLR-9,CAMP_SAN_01,P12,62,2,52,73,0,1,374,380,Atliq_Lime_Cool_Bathing_Bar (125GM),4,0
